Date,TLT Adj Close,VTI Adj Close,VTV Adj Close,VBR Adj Close,AGG Adj Close
2004-05-07,45.32945251464844,37.4473991394043,29.3397159576416,32.167667388916016,55.82118606567383
2004-05-10,45.22356414794922,36.92798614501953,28.892478942871094,31.65869140625,55.736785888671875
2004-05-11,45.42977523803711,37.24953079223633,29.06402015686035,31.923341751098633,55.87744903564453
2004-05-12,45.12875747680664,37.3837890625,29.192678451538086,32.154090881347656,55.79865264892578
2004-05-13,44.95594787597656,37.27778625488281,29.192678451538086,32.06586837768555,55.78745651245117
2004-05-14,45.3238639831543,37.26365661621094,29.272327423095703,32.04551696777344,55.79865264892578
2004-05-17,45.72520446777344,36.83965301513672,28.98438262939453,31.651893615722656,56.07994842529297
2004-05-18,45.54682922363281,37.132930755615234,29.192678451538086,31.85548973083496,56.1080322265625
2004-05-19,45.39634323120117,37.08344268798828,29.131412506103516,31.828357696533203,56.012451171875
2004-05-20,45.74750900268555,37.097591400146484,29.149789810180664,31.950504302978516,56.16427993774414
2004-05-21,45.56354904174805,37.23894119262695,29.235567092895508,32.18803024291992,56.07430648803711
2004-05-24,45.708492279052734,37.38026809692383,29.3397159576416,32.5137825012207,56.11929702758789
2004-05-25,45.8422737121582,38.012760162353516,29.774690628051758,32.94131088256836,56.10239028930664
2004-05-26,46.087528228759766,38.090484619140625,29.75019645690918,33.34172058105469,56.243011474609375
2004-05-27,46.44987106323242,38.267154693603516,29.95848846435547,33.470664978027344,56.51300048828125
2004-05-28,46.32167434692383,38.30250549316406,29.970731735229492,33.59281921386719,56.31611251831055
2004-06-01,45.897483825683594,38.33783721923828,29.97687339782715,33.45708465576172,56.252357482910156
2004-06-02,45.77995681762695,38.44383239746094,30.09937858581543,33.72854995727539,56.27492141723633
2004-06-03,45.8751106262207,38.136409759521484,29.952369689941406,33.42314910888672,56.252357482910156
2004-06-04,45.60649108886719,38.36609649658203,30.093273162841797,33.53851318359375,56.1338996887207
2004-06-07,45.6176872253418,38.938514709472656,30.466978073120117,34.000003814697266,56.19032669067383
2004-06-08,45.70164489746094,38.98797607421875,30.411834716796875,34.081443786621094,56.05487823486328
2004-06-09,45.50578689575195,38.64170837402344,30.27092742919922,33.782833099365234,56.07182312011719
2004-06-10,45.59532928466797,38.73004913330078,30.387346267700195,33.77603530883789,56.01544189453125
2004-06-14,45.2315673828125,38.33076858520508,30.081016540527344,33.34849548339844,55.857391357421875
2004-06-15,46.188453674316406,38.64522933959961,30.25255012512207,33.87106704711914,56.33136749267578
2004-06-16,46.00939178466797,38.673500061035156,30.393484115600586,33.89141845703125,56.218528747558594
2004-06-17,46.311553955078125,38.66291427612305,30.399587631225586,33.93891525268555,56.28055953979492
2004-06-18,46.21085739135742,38.673500061035156,30.503738403320312,34.142513275146484,56.3652229309082
2004-06-21,46.244422912597656,38.57810592651367,30.45472526550293,34.1696662902832,56.43854904174805
2004-06-22,46.10451889038086,38.680580139160156,30.54049301147461,34.30539321899414,56.41598892211914
2004-06-23,46.19408416748047,39.07984161376953,30.69366455078125,34.5700569152832,56.37087631225586
2004-06-24,46.47383117675781,39.005653381347656,30.748811721801758,34.61078643798828,56.58522415161133
2004-06-25,46.518611907958984,38.963253021240234,30.75493812561035,34.65829086303711,56.56828689575195
2004-06-28,46.04294967651367,38.75758361816406,30.547998428344727,34.85509490966797,56.38216781616211
2004-06-29,46.3339729309082,38.924259185791016,30.621891021728516,34.99760055541992,56.28055953979492
2004-06-30,46.80961608886719,39.080265045166016,30.708118438720703,35.20119857788086,56.726280212402344
2004-07-01,46.89727020263672,38.700870513916016,30.4248104095459,34.96368408203125,56.79817199707031
2004-07-02,47.39166259765625,38.60158920288086,30.474077224731445,35.01797103881836,57.160430908203125
2004-07-06,47.312992095947266,38.289581298828125,30.350900650024414,34.719356536865234,57.120811462402344
2004-07-07,47.32987976074219,38.314395904541016,30.37554359436035,34.807579040527344,57.08686447143555
2004-07-08,47.35798645019531,37.97401428222656,30.190776824951172,34.31895446777344,57.149131774902344
2004-07-09,47.40851974487305,38.09100341796875,30.227724075317383,34.325748443603516,56.97931671142578
2004-07-12,47.47594451904297,38.080387115478516,30.33858299255371,34.3868293762207,57.149131774902344
2004-07-13,47.33546829223633,38.14774703979492,30.3693790435791,34.454689025878906,57.08686447143555
2004-07-14,47.35234832763672,37.97401428222656,30.363224029541016,34.325748443603516,57.120811462402344
2004-07-15,47.402889251708984,37.881832122802734,30.301633834838867,34.51576614379883,57.013309478759766
2004-07-16,48.03218460083008,37.70808792114258,30.21541976928711,34.22395324707031,57.392452239990234
2004-07-19,48.065895080566406,37.70808792114258,30.227724075317383,34.39361572265625,57.307613372802734
2004-07-20,47.63325119018555,37.97401428222656,30.307804107666016,34.63113021850586,57.154747009277344
2004-07-21,47.504066467285156,37.33580017089844,30.0306453704834,33.99321746826172,57.01894760131836
2004-07-22,47.57147216796875,37.46344757080078,30.06144142150879,33.837127685546875,57.14347839355469
2004-07-23,47.728763580322266,37.0521354675293,29.86435890197754,33.55208969116211,57.27362823486328
2004-07-26,47.504066467285156,36.94220733642578,29.778141021728516,33.13133239746094,57.00761413574219
2004-07-27,46.863555908203125,37.30742263793945,30.055278778076172,33.62675094604492,56.87742614746094
2004-07-28,46.869163513183594,37.33580017089844,30.15382957458496,33.19242477416992,56.96233367919922
2004-07-29,46.975929260253906,37.5733528137207,30.326282501220703,33.843910217285156,56.832157135009766
2004-07-30,47.52653121948242,37.69035339355469,30.246212005615234,33.96607208251953,57.25099563598633
2004-08-02,47.58853530883789,37.78608703613281,30.4371395111084,34.11537170410156,57.235145568847656
2004-08-03,47.780311584472656,37.4953498840332,30.357074737548828,33.98643112182617,57.31460952758789
2004-08-04,47.802913665771484,37.39607620239258,30.344745635986328,33.91856384277344,57.439483642578125
2004-08-05,47.93828201293945,36.76848220825195,30.01218605041504,33.32815170288086,57.47926712036133
2004-08-06,48.74486541748047,36.254364013671875,29.482505798339844,32.758087158203125,57.84831237792969
2004-08-09,48.575706481933594,36.265010833740234,29.630321502685547,32.67665481567383,57.88806915283203
2004-08-10,48.400814056396484,36.69756317138672,29.771968841552734,33.321346282958984,57.734737396240234
2004-08-11,48.609493255615234,36.60539245605469,29.882823944091797,33.2127799987793,57.77451705932617
2004-08-12,48.71105194091797,36.20117950439453,29.57489013671875,32.78524398803711,57.89376449584961
2004-08-13,48.86897277832031,36.25791549682617,29.537933349609375,32.7445182800293,58.00735092163086
2004-08-16,48.699745178222656,36.71530532836914,29.999845504760742,33.368858337402344,57.93921661376953
2004-08-17,48.976104736328125,36.89966583251953,30.00601577758789,33.40958023071289,58.1095085144043
2004-08-18,48.73922348022461,37.3428840637207,30.190776824951172,33.837127685546875,57.922142028808594
2004-08-19,48.85767364501953,37.229427337646484,30.258506774902344,33.742122650146484,58.11520004272461
2004-08-20,48.81257247924805,37.54143142700195,30.560302734375,34.128944396972656,57.94483184814453
2004-08-23,48.53050994873047,37.456329345703125,30.4248104095459,34.16288375854492,57.96188735961914
2004-08-24,48.55869674682617,37.39607620239258,30.41248893737793,34.1493034362793,57.96754837036133
2004-08-25,48.72797393798828,37.72933578491211,30.652690887451172,34.33253860473633,57.97328567504883
2004-08-26,49.00435256958008,37.71163558959961,30.708118438720703,34.36646270751953,58.081111907958984
2004-08-27,48.97043228149414,37.849910736083984,30.751232147216797,34.46148681640625,58.120880126953125
2004-08-30,49.20176315307617,37.5804328918457,30.671167373657227,34.264671325683594,58.177642822265625
2004-08-31,49.506309509277344,37.71163558959961,30.67732048034668,34.3868293762207,58.177642822265625
2004-09-01,49.55731201171875,37.78254318237305,30.788175582885742,34.54970169067383,58.387245178222656
2004-09-02,49.07026290893555,38.20801544189453,31.108448028564453,34.95011520385742,58.15372085571289
2004-09-03,49.075950622558594,38.080387115478516,31.139249801635742,34.99760055541992,58.12528610229492
2004-09-07,49.02496337890625,38.34630584716797,31.36095428466797,35.30299377441406,58.11957931518555
2004-09-08,49.43836212158203,38.186744689941406,31.262420654296875,35.21476364135742,58.2961311340332
2004-09-09,49.251502990722656,38.26475143432617,31.250102996826172,35.323368072509766,58.23915481567383
2004-09-10,49.32509994506836,38.5200309753418,31.3486385345459,35.41158676147461,58.36450958251953
2004-09-13,49.54029083251953,38.58030319213867,31.317852020263672,35.4387321472168,58.42142868041992
2004-09-14,49.591285705566406,38.693763732910156,31.36095428466797,35.343719482421875,58.48408508300781
2004-09-15,49.478031158447266,38.45268630981445,31.213157653808594,35.27586364746094,58.44990921020508
2004-09-16,50.038692474365234,38.5767707824707,31.33017349243164,35.62196350097656,58.62644958496094
2004-09-17,49.78947830200195,38.693763732910156,31.47797203063965,35.63553237915039,58.38157653808594
2004-09-20,50.11793518066406,38.54484558105469,31.317852020263672,35.49980163574219,58.63217544555664
2004-09-21,50.265174865722656,38.79305648803711,31.55805206298828,35.744117736816406,58.61503982543945
2004-09-22,50.78615951538086,38.26121139526367,31.157724380493164,35.269073486328125,58.808738708496094
2004-09-23,50.58230972290039,38.09809494018555,30.97911834716797,35.27586364746094,58.63217544555664
2004-09-24,50.644596099853516,38.18320846557617,31.07150650024414,35.23513412475586,58.649269104003906
2004-09-27,50.8654670715332,37.989986419677734,30.92591094970703,34.80079650878906,58.63217544555664
2004-09-28,50.66162109375,38.19636154174805,31.10556983947754,35.0044059753418,58.72901916503906
2004-09-29,50.16891860961914,38.28177261352539,31.136537551879883,35.289424896240234,58.39293670654297
2004-09-30,49.97636413574219,38.34581756591797,31.049806594848633,35.588035583496094,58.47840118408203
2004-10-01,49.72677230834961,38.964988708496094,31.520641326904297,36.151302337646484,58.37385559082031
2004-10-04,49.80064010620117,39.093116760253906,31.601171493530273,36.368473052978516,58.3909912109375
2004-10-05,49.80064010620117,39.08241653442383,31.613557815551758,36.307403564453125,58.385257720947266
2004-10-06,49.573184967041016,39.32084274291992,31.830398559570312,36.64671325683594,58.276729583740234
2004-10-07,49.35713577270508,38.964988708496094,31.644533157348633,36.17844772338867,58.276729583740234
2004-10-08,50.01104736328125,38.64116668701172,31.477294921875,35.906982421875,58.562355041503906
2004-10-11,50.062232971191406,38.73369216918945,31.54541015625,35.86627197265625,58.6195182800293
2004-10-12,50.17594909667969,38.6483039855957,31.477294921875,35.974857330322266,58.562355041503906
2004-10-13,50.35789489746094,38.36360168457031,31.13034439086914,35.52016830444336,58.6480598449707
2004-10-14,50.596744537353516,38.022003173828125,30.97547149658203,35.282630920410156,58.928043365478516
2004-10-15,50.42046356201172,38.2283935546875,31.09937286376953,35.58124923706055,58.81949234008789
2004-10-18,50.4432258605957,38.395626068115234,31.16132354736328,35.64232635498047,58.76805877685547
2004-10-19,50.57398986816406,38.057594299316406,30.802003860473633,35.1536979675293,58.796627044677734
2004-10-20,50.920833587646484,38.06825637817383,30.802003860473633,35.316566467285156,59.002315521240234
2004-10-21,50.954986572265625,38.24263000488281,30.839176177978516,35.66267013549805,58.8537712097168
2004-10-22,51.07439422607422,37.897457122802734,30.696697235107422,35.2419319152832,58.996585845947266
2004-10-25,51.11420440673828,37.868995666503906,30.653316497802734,35.45908737182617,59.065185546875
2004-10-26,50.960670471191406,38.46680450439453,31.018835067749023,35.99521255493164,58.893733978271484
2004-10-27,50.460235595703125,38.94008255004883,31.365764617919922,36.28023910522461,58.76237106323242
2004-10-28,50.625125885009766,38.92228698730469,31.489662170410156,36.16487121582031,58.8309211730957
2004-10-29,50.85828399658203,39.03615951538086,31.53303337097168,36.1241569519043,58.98518753051758
2004-11-01,50.5419807434082,39.093116760253906,31.57020378112793,36.348114013671875,58.85852813720703
2004-11-02,50.616233825683594,39.00057601928711,31.508255004882812,36.246307373046875,58.80698013305664
2004-11-03,50.63905334472656,39.50587463378906,31.842784881591797,36.762081146240234,58.93305206298828
2004-11-04,50.69045639038086,40.12504196166992,32.43131637573242,37.38642501831055,58.881465911865234
2004-11-05,50.13658142089844,40.26738357543945,32.56761169433594,37.372859954833984,58.732547760009766
2004-11-08,49.959617614746094,40.16775131225586,32.53044509887695,37.24391555786133,58.52054214477539
2004-11-09,49.93109893798828,40.21044921875,32.54903793334961,37.481449127197266,58.658042907714844
2004-11-10,49.742637634277344,40.23181915283203,32.62336730957031,37.68503189086914,58.589317321777344
2004-11-11,49.634132385253906,40.6089973449707,32.87736129760742,37.97684860229492,58.64657211303711
2004-11-12,50.1709098815918,40.95772171020508,33.1313591003418,38.37723159790039,58.715335845947266
2004-11-15,50.21650695800781,40.98619079589844,33.00127410888672,38.4858283996582,58.74394607543945
2004-11-16,50.21650695800781,40.74421310424805,32.85878372192383,38.25509262084961,58.68670654296875
2004-11-17,50.644744873046875,40.98263168334961,33.100399017333984,38.37723159790039,58.83562469482422
2004-11-18,50.79890441894531,41.04667663574219,33.06940460205078,38.34330749511719,58.85852813720703
2004-11-19,50.39352798461914,40.54849624633789,32.72867965698242,37.87505340576172,58.73826217651367
2004-11-22,50.656185150146484,40.815372467041016,32.933109283447266,38.33653259277344,58.82997512817383
2004-11-23,50.71903610229492,40.82961654663086,32.976470947265625,38.46546173095703,58.795555114746094
2004-11-24,50.71903610229492,41.06447219848633,33.12517166137695,38.92694854736328,58.852821350097656
2004-11-26,50.38780975341797,41.06447219848633,33.205711364746094,39.021968841552734,58.68095397949219
2004-11-29,49.85111618041992,40.97551727294922,33.14995193481445,39.08303451538086,58.52054214477539
2004-11-30,49.639869689941406,40.88655471801758,33.03844451904297,39.11018753051758,58.549217224121094
2004-12-01,49.56250762939453,41.416778564453125,33.37916946411133,39.66667556762695,58.329689025878906
2004-12-02,49.36182403564453,41.39541244506836,33.32341003417969,39.41557312011719,58.4388542175293
2004-12-03,50.13008499145508,41.40252685546875,33.3358154296875,39.429141998291016,58.77791213989258
2004-12-06,50.302024841308594,41.377628326416016,33.317222595214844,39.32733917236328,58.84113693237305
2004-12-07,50.3651008605957,40.97195816040039,33.063228607177734,38.5672607421875,58.92155075073242
2004-12-08,51.150543212890625,41.13563537597656,33.12517166137695,38.831939697265625,59.12264633178711
2004-12-09,50.8122444152832,41.327796936035156,33.24287033081055,38.73693084716797,59.04222106933594
2004-12-10,50.93843460083008,41.27798080444336,33.24907302856445,38.91337585449219,58.967552185058594
2004-12-13,51.047340393066406,41.669395446777344,33.62078857421875,39.29342269897461,59.053741455078125
2004-12-14,51.247989654541016,41.85444259643555,33.74468231201172,39.55130386352539,59.11121368408203
2004-12-15,51.7123908996582,41.98966979980469,33.90576171875,39.856685638427734,59.24330520629883
2004-12-16,50.949859619140625,41.918521881103516,33.75087356567383,39.59880447387695,59.01351547241211
2004-12-17,50.881080627441406,41.70500183105469,33.707496643066406,39.59880447387695,58.86983871459961
2004-12-20,50.97282409667969,41.63027572631836,33.738494873046875,39.49701690673828,58.92729187011719
2004-12-21,51.127601623535156,42.01813888549805,33.89955520629883,39.856685638427734,58.92729187011719
2004-12-22,50.955589294433594,42.174713134765625,34.14115905761719,40.10100173950195,59.053741455078125
2004-12-23,50.78932189941406,42.22097396850586,34.19072341918945,40.10100173950195,59.08248519897461
2004-12-27,50.39372253417969,42.01858139038086,34.02975082397461,39.67874526977539,58.85831069946289
2004-12-28,50.35360336303711,42.36962890625,34.21070098876953,40.265220642089844,58.82967758178711
2004-12-29,50.302024841308594,42.43052673339844,34.179500579833984,40.27901077270508,58.81813049316406
2004-12-30,50.640254974365234,42.39469528198242,34.16078186035156,40.22381591796875,58.938777923583984
2004-12-31,50.95968246459961,42.2872428894043,34.16078186035156,40.22381591796875,59.01606369018555
2005-01-03,51.06899642944336,41.98276901245117,33.836326599121094,39.57527542114258,59.01606369018555
2005-01-04,50.5338249206543,41.42393112182617,33.530582427978516,38.981910705566406,58.95836639404297
2005-01-05,50.804290771484375,41.13738250732422,33.38084411621094,38.56793975830078,58.93535614013672
2005-01-06,50.83882141113281,41.334388732910156,33.54931640625,38.42995834350586,58.97566604614258
2005-01-07,50.953914642333984,41.201839447021484,33.48067092895508,38.084983825683594,58.95836639404297
2005-01-10,51.03446960449219,41.36663055419922,33.48691940307617,38.35407257080078,58.92959976196289
2005-01-11,51.33377456665039,41.11587142944336,33.34964370727539,38.091888427734375,59.01029968261719
2005-01-12,51.40277099609375,41.298545837402344,33.41828536987305,38.098777770996094,59.096736907958984
2005-01-13,51.897735595703125,40.97618103027344,33.168697357177734,37.94698715209961,59.24078369140625
2005-01-14,51.89200210571289,41.15886688232422,33.3995475769043,38.41616439819336,59.0275764465332
2005-01-18,52.06462478637695,41.606651306152344,33.73025131225586,38.871517181396484,59.18315124511719
2005-01-19,52.21422576904297,41.23409652709961,33.518123626708984,38.48515319824219,59.269615173339844
2005-01-20,52.31784439086914,40.98334503173828,33.29350662231445,38.23677444458008,59.350311279296875
2005-01-21,52.37541198730469,40.77199172973633,33.106327056884766,38.16086959838867,59.379093170166016
2005-01-24,52.599857330322266,40.55348205566406,33.14374542236328,37.795204162597656,59.39067077636719
2005-01-25,52.104923248291016,40.657371520996094,33.19366455078125,37.877994537353516,59.28693389892578
2005-01-26,52.2027702331543,40.90811538696289,33.312225341796875,38.278167724609375,59.25809097290039
2005-01-27,52.104923248291016,40.96542739868164,33.29350662231445,38.3471565246582,59.177391052246094
2005-01-28,52.62860107421875,40.81499099731445,33.06888961791992,38.0297966003418,59.379093170166016
2005-01-31,52.77822494506836,41.23050308227539,33.48067092895508,38.754234313964844,59.3042106628418
2005-02-01,52.69450759887695,41.463340759277344,33.78642272949219,39.03020477294922,59.36717987060547
2005-02-02,52.81575393676758,41.653202056884766,33.94862747192383,39.18198776245117,59.41346740722656
2005-02-03,52.786888122558594,41.44545364379883,33.91121292114258,39.023311614990234,59.33830642700195
2005-02-04,53.52054977416992,41.964847564697266,34.18574523925781,39.60976028442383,59.58687973022461
2005-02-07,53.91914749145508,41.94694519042969,34.28557205200195,39.568363189697266,59.59839630126953
2005-02-08,54.2252197265625,42.01858139038086,34.279335021972656,39.658058166503906,59.63310241699219
2005-02-09,54.369693756103516,41.624542236328125,34.173255920410156,39.20267868041992,59.79497146606445
2005-02-10,53.63603591918945,41.7678337097168,34.248138427734375,39.319976806640625,59.488609313964844
2005-02-11,53.6014404296875,42.10813903808594,34.44156265258789,39.637359619140625,59.569522857666016
2005-02-14,53.76890563964844,42.11886978149414,34.50395965576172,39.58905792236328,59.58109664916992
2005-02-15,53.49742889404297,42.26934051513672,34.560096740722656,39.70634078979492,59.465484619140625
2005-02-16,53.29528045654297,42.2765007019043,34.62873458862305,39.94784927368164,59.396114349365234
2005-02-17,52.96017837524414,42.00068664550781,34.38539123535156,39.658058166503906,59.36717987060547
2005-02-18,52.48651885986328,41.98276901245117,34.3729133605957,39.506263732910156,59.38453674316406
2005-02-22,52.2554817199707,41.34870910644531,33.90495300292969,38.76803207397461,59.21693420410156
2005-02-23,52.42875289916992,41.56723403930664,34.13582229614258,38.92671203613281,59.245811462402344
2005-02-24,52.313228607177734,41.88246536254883,34.34796905517578,39.223392486572266,59.187992095947266
2005-02-25,52.56739044189453,42.30156707763672,34.80968475341797,39.80984878540039,59.240028381347656
2005-02-28,52.001285552978516,42.09022521972656,34.62873458862305,39.6856575012207,59.08395767211914
2005-03-01,51.98505783081055,42.33024215698242,34.7722282409668,40.02373504638672,59.0416259765625
2005-03-02,51.91551208496094,42.294403076171875,34.70361328125,39.982322692871094,58.96623992919922
2005-03-03,51.88652038574219,42.340972900390625,34.80968475341797,40.04442596435547,59.0126838684082
2005-03-04,52.4486083984375,42.767250061035156,35.1403694152832,40.499786376953125,59.180755615234375
2005-03-07,52.65729522705078,42.87471389770508,35.252689361572266,40.499786376953125,59.198150634765625
2005-03-08,52.158912658691406,42.60247039794922,35.05924606323242,40.39628601074219,59.07060623168945
2005-03-09,51.307090759277344,42.21559143066406,34.63496017456055,39.76844787597656,58.711238861083984
2005-03-10,51.619998931884766,42.1403694152832,34.67864227294922,39.59596252441406,58.64167785644531
2005-03-11,51.2432975769043,42.004241943359375,34.560096740722656,39.58216094970703,58.6879997253418
2005-03-14,51.550418853759766,42.212013244628906,34.74104309082031,39.8719482421875,58.66481018066406
2005-03-15,51.225921630859375,41.98991775512695,34.57880783081055,39.6718635559082,58.67641067504883
2005-03-16,51.53886795043945,41.62812805175781,34.260597229003906,39.4234733581543,58.71699905395508
2005-03-17,51.70688247680664,41.67827224731445,34.34796905517578,39.67874526977539,58.70539855957031
2005-03-18,51.38240051269531,41.588722229003906,34.341732025146484,39.41657638549805,58.66481018066406
2005-03-21,51.23750686645508,41.45975875854492,34.179500579833984,39.36688995361328,58.66481018066406
2005-03-22,50.802894592285156,41.105133056640625,33.773921966552734,39.104679107666016,58.34596252441406
2005-03-23,51.046302795410156,41.07289505004883,33.70529556274414,38.71134948730469,58.4213752746582
2005-03-24,51.150577545166016,41.082984924316406,33.665130615234375,38.93217086791992,58.456138610839844
2005-03-28,50.837711334228516,41.11893844604492,33.740440368652344,38.85625457763672,58.34021759033203
2005-03-29,51.139015197753906,40.77371597290039,33.45184326171875,38.180023193359375,58.305397033691406
2005-03-30,51.39397430419922,41.32748031616211,33.90982437133789,38.8493537902832,58.47932815551758
2005-03-31,51.76487350463867,41.302303314208984,34.03529739379883,38.82865524291992,58.508323669433594
2005-04-01,51.9393424987793,41.12611770629883,33.928646087646484,38.73894500732422,58.85324478149414
2005-04-04,51.92772674560547,41.262752532958984,33.96000289916992,38.90457534790039,58.78347396850586
